,BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
18533,19339,740-555-0170,1,2011-07-11 00:00:00.000
18534,19340,1 (11) 500 555-0199,1,2013-12-15 00:00:00.000
18535,19341,390-555-0139,1,2013-05-17 00:00:00.000
18536,19342,1 (11) 500 555-0163,2,2014-02-11 00:00:00.000
18537,19343,598-555-0147,2,2013-02-17 00:00:00.000
18538,19344,1 (11) 500 555-0116,2,2014-03-02 00:00:00.000
18539,19345,411-555-0118,2,2013-11-18 00:00:00.000
18540,19346,721-555-0115,2,2013-10-26 00:00:00.000
18541,19347,1 (11) 500 555-0113,1,2014-03-24 00:00:00.000
18542,19348,113-555-0111,1,2013-01-03 00:00:00.000
18543,19349,1 (11) 500 555-0180,2,2013-07-18 00:00:00.000
18544,19350,157-555-0150,2,2014-02-13 00:00:00.000
18545,19351,727-555-0182,2,2012-09-09 00:00:00.000
18546,19352,152-555-0127,1,2014-02-09 00:00:00.000
18547,19353,438-555-0177,2,2013-10-11 00:00:00.000
18548,19354,745-555-0174,2,2013-08-06 00:00:00.000
18549,19355,1 (11) 500 555-0156,1,2014-04-30 00:00:00.000
18550,19356,1 (11) 500 555-0132,2,2013-08-19 00:00:00.000
18551,19357,980-555-0126,2,2012-11-10 00:00:00.000
18552,19358,674-555-0114,2,2014-03-01 00:00:00.000
18553,19359,1 (11) 500 555-0180,1,2014-06-23 00:00:00.000
18554,19360,1 (11) 500 555-0143,1,2013-04-07 00:00:00.000
18555,19361,1 (11) 500 555-0137,2,2014-01-15 00:00:00.000
18556,19362,1 (11) 500 555-0172,1,2012-10-26 00:00:00.000
18557,19363,561-555-0176,2,2014-04-15 00:00:00.000
18558,19364,752-555-0174,1,2014-03-20 00:00:00.000
18559,19365,1 (11) 500 555-0186,2,2013-10-22 00:00:00.000
18560,19366,308-555-0132,2,2012-03-28 00:00:00.000
18561,19367,1 (11) 500 555-0115,2,2014-05-20 00:00:00.000
18562,19368,1 (11) 500 555-0156,1,2013-12-12 00:00:00.000
18563,19369,845-555-0176,2,2014-03-12 00:00:00.000
18564,19370,1 (11) 500 555-0138,1,2014-05-04 00:00:00.000
18565,19371,1 (11) 500 555-0115,1,2013-02-24 00:00:00.000
18566,19372,556-555-0118,2,2013-12-17 00:00:00.000
18567,19373,1 (11) 500 555-0181,2,2013-09-28 00:00:00.000
18568,19374,1 (11) 500 555-0121,2,2014-04-22 00:00:00.000
18569,19375,1 (11) 500 555-0173,2,2013-12-03 00:00:00.000
18570,19376,230-555-0139,1,2012-02-04 00:00:00.000
18571,19377,1 (11) 500 555-0163,1,2014-02-19 00:00:00.000
18572,19378,143-555-0113,2,2014-06-04 00:00:00.000
18573,19379,1 (11) 500 555-0152,1,2011-09-29 00:00:00.000
18574,19380,178-555-0156,2,2012-03-03 00:00:00.000
18575,19381,1 (11) 500 555-0161,1,2014-02-01 00:00:00.000
18576,19382,1 (11) 500 555-0172,2,2014-04-26 00:00:00.000
18577,19383,1 (11) 500 555-0111,1,2013-10-08 00:00:00.000
18578,19384,403-555-0115,1,2013-06-15 00:00:00.000
18579,19385,1 (11) 500 555-0128,1,2011-07-02 00:00:00.000
18580,19386,1 (11) 500 555-0131,2,2014-06-17 00:00:00.000
18581,19387,1 (11) 500 555-0138,2,2013-10-03 00:00:00.000
18582,19388,1 (11) 500 555-0167,2,2012-05-20 00:00:00.000
18583,19389,116-555-0151,2,2014-03-24 00:00:00.000
18584,19390,1 (11) 500 555-0136,1,2013-11-19 00:00:00.000
18585,19391,1 (11) 500 555-0125,2,2014-02-14 00:00:00.000
18586,19392,338-555-0126,2,2014-02-13 00:00:00.000
18587,19393,286-555-0132,1,2011-12-09 00:00:00.000
18588,19394,1 (11) 500 555-0181,1,2014-01-05 00:00:00.000
18589,19395,882-555-0153,2,2013-10-11 00:00:00.000
18590,19396,1 (11) 500 555-0192,2,2012-12-25 00:00:00.000
18591,19397,1 (11) 500 555-0111,2,2014-04-14 00:00:00.000
18592,19398,1 (11) 500 555-0117,1,2013-01-20 00:00:00.000
18593,19399,240-555-0145,2,2012-06-18 00:00:00.000
18594,19400,772-555-0197,1,2013-07-19 00:00:00.000
18595,19401,404-555-0143,1,2014-03-03 00:00:00.000
18596,19402,1 (11) 500 555-0161,2,2013-07-19 00:00:00.000
18597,19403,630-555-0131,2,2014-01-05 00:00:00.000
18598,19404,1 (11) 500 555-0160,2,2012-05-01 00:00:00.000
18599,19405,1 (11) 500 555-0190,1,2013-01-17 00:00:00.000
18600,19406,314-555-0117,2,2013-11-20 00:00:00.000
18601,19407,1 (11) 500 555-0135,2,2012-01-02 00:00:00.000
18602,19408,524-555-0123,2,2013-01-23 00:00:00.000
18603,19409,1 (11) 500 555-0188,2,2012-02-08 00:00:00.000
18604,19410,1 (11) 500 555-0136,1,2011-09-19 00:00:00.000
18605,19411,1 (11) 500 555-0185,1,2014-02-13 00:00:00.000
18606,19412,355-555-0189,1,2012-10-21 00:00:00.000
18607,19413,1 (11) 500 555-0146,2,2014-02-18 00:00:00.000
18608,19414,810-555-0140,1,2013-10-03 00:00:00.000
18609,19415,187-555-0113,1,2013-10-26 00:00:00.000
18610,19416,1 (11) 500 555-0192,2,2012-11-12 00:00:00.000
18611,19417,796-555-0146,2,2014-05-05 00:00:00.000
18612,19418,127-555-0139,2,2013-10-26 00:00:00.000
18613,19419,1 (11) 500 555-0133,1,2014-01-01 00:00:00.000
18614,19420,1 (11) 500 555-0112,1,2014-03-25 00:00:00.000
18615,19421,1 (11) 500 555-0162,1,2014-02-15 00:00:00.000
18616,19422,985-555-0114,1,2014-01-18 00:00:00.000
18617,19423,1 (11) 500 555-0188,2,2014-01-04 00:00:00.000
18618,19424,1 (11) 500 555-0153,1,2013-08-23 00:00:00.000
18619,19425,808-555-0135,1,2014-01-13 00:00:00.000
18620,19426,1 (11) 500 555-0148,1,2014-03-13 00:00:00.000
18621,19427,823-555-0196,2,2013-07-15 00:00:00.000
18622,19428,338-555-0118,1,2013-12-30 00:00:00.000
18623,19429,656-555-0132,1,2013-08-30 00:00:00.000
18624,19430,534-555-0157,2,2013-12-29 00:00:00.000
18625,19431,1 (11) 500 555-0132,1,2014-02-26 00:00:00.000
18626,19432,1 (11) 500 555-0196,2,2013-04-10 00:00:00.000
18627,19433,742-555-0195,2,2014-04-21 00:00:00.000
18628,19434,1 (11) 500 555-0113,1,2012-07-24 00:00:00.000
18629,19435,848-555-0182,2,2014-06-15 00:00:00.000
18630,19436,1 (11) 500 555-0172,1,2013-11-16 00:00:00.000
18631,19437,1 (11) 500 555-0161,2,2013-04-10 00:00:00.000
18632,19438,1 (11) 500 555-0143,2,2012-09-28 00:00:00.000
18633,19439,1 (11) 500 555-0126,2,2013-08-05 00:00:00.000
18634,19440,890-555-0176,1,2014-04-15 00:00:00.000
18635,19441,1 (11) 500 555-0111,2,2014-03-18 00:00:00.000
18636,19442,593-555-0160,2,2013-11-07 00:00:00.000
18637,19443,1 (11) 500 555-0135,2,2012-02-25 00:00:00.000
18638,19444,1 (11) 500 555-0119,1,2013-07-18 00:00:00.000
18639,19445,522-555-0115,2,2014-05-27 00:00:00.000
18640,19446,1 (11) 500 555-0147,2,2012-06-09 00:00:00.000
18641,19447,585-555-0180,1,2014-03-31 00:00:00.000
18642,19448,119-555-0147,2,2014-01-05 00:00:00.000
18643,19449,1 (11) 500 555-0153,1,2014-03-30 00:00:00.000
18644,19450,1 (11) 500 555-0174,2,2013-12-06 00:00:00.000
18645,19451,986-555-0131,1,2013-10-04 00:00:00.000
18646,19452,1 (11) 500 555-0161,1,2013-10-09 00:00:00.000
18647,19453,1 (11) 500 555-0143,1,2014-02-27 00:00:00.000
18648,19454,584-555-0135,2,2014-05-29 00:00:00.000
18649,19455,1 (11) 500 555-0168,2,2014-02-22 00:00:00.000
18650,19456,163-555-0197,1,2013-10-14 00:00:00.000
18651,19457,108-555-0122,2,2013-09-03 00:00:00.000
18652,19458,1 (11) 500 555-0116,2,2013-04-03 00:00:00.000
18653,19459,992-555-0163,1,2014-06-04 00:00:00.000
18654,19460,340-555-0120,1,2013-11-08 00:00:00.000
18655,19461,1 (11) 500 555-0164,1,2012-03-29 00:00:00.000
18656,19462,1 (11) 500 555-0190,2,2012-05-03 00:00:00.000
18657,19463,1 (11) 500 555-0122,2,2013-05-21 00:00:00.000
18658,19464,282-555-0121,1,2013-11-13 00:00:00.000
18659,19465,1 (11) 500 555-0165,2,2013-10-12 00:00:00.000
18660,19466,1 (11) 500 555-0176,1,2011-12-08 00:00:00.000
18661,19467,1 (11) 500 555-0157,1,2013-10-28 00:00:00.000
18662,19468,1 (11) 500 555-0165,2,2012-10-10 00:00:00.000
18663,19469,1 (11) 500 555-0143,2,2013-03-08 00:00:00.000
18664,19470,230-555-0189,2,2014-05-28 00:00:00.000
18665,19471,1 (11) 500 555-0113,1,2012-01-07 00:00:00.000
18666,19472,656-555-0189,1,2013-10-09 00:00:00.000
18667,19473,1 (11) 500 555-0194,1,2013-02-25 00:00:00.000
18668,19474,663-555-0197,2,2012-02-01 00:00:00.000
18669,19475,360-555-0122,1,2014-06-23 00:00:00.000
18670,19476,189-555-0163,1,2014-04-01 00:00:00.000
18671,19477,855-555-0159,1,2012-01-10 00:00:00.000
18672,19478,180-555-0135,1,2013-11-13 00:00:00.000
18673,19479,1 (11) 500 555-0135,1,2014-03-25 00:00:00.000
18674,19480,365-555-0125,2,2012-03-27 00:00:00.000
18675,19481,1 (11) 500 555-0182,2,2013-09-18 00:00:00.000
18676,19482,1 (11) 500 555-0118,2,2013-08-23 00:00:00.000
18677,19483,1 (11) 500 555-0182,1,2013-11-11 00:00:00.000
18678,19484,1 (11) 500 555-0131,2,2013-10-01 00:00:00.000
18679,19485,1 (11) 500 555-0113,2,2012-01-31 00:00:00.000
18680,19486,1 (11) 500 555-0160,1,2012-05-03 00:00:00.000
18681,19487,580-555-0168,2,2013-11-29 00:00:00.000
18682,19488,1 (11) 500 555-0152,1,2014-01-24 00:00:00.000
18683,19489,1 (11) 500 555-0121,1,2013-09-07 00:00:00.000
18684,19490,1 (11) 500 555-0176,2,2013-09-29 00:00:00.000
18685,19491,572-555-0116,1,2014-02-01 00:00:00.000
18686,19492,746-555-0112,1,2012-10-26 00:00:00.000
18687,19493,1 (11) 500 555-0151,2,2014-05-26 00:00:00.000
18688,19494,343-555-0150,1,2012-09-23 00:00:00.000
18689,19495,1 (11) 500 555-0150,1,2011-12-27 00:00:00.000
18690,19496,1 (11) 500 555-0171,1,2013-01-07 00:00:00.000
18691,19497,831-555-0134,1,2011-09-14 00:00:00.000
18692,19498,1 (11) 500 555-0118,2,2014-01-06 00:00:00.000
18693,19499,515-555-0135,2,2013-10-20 00:00:00.000
18694,19500,535-555-0160,2,2011-11-26 00:00:00.000
18695,19501,1 (11) 500 555-0166,2,2013-09-25 00:00:00.000
18696,19502,1 (11) 500 555-0114,1,2013-08-13 00:00:00.000
18697,19503,1 (11) 500 555-0118,1,2012-10-28 00:00:00.000
18698,19504,418-555-0139,1,2012-02-14 00:00:00.000
18699,19505,849-555-0148,1,2014-04-28 00:00:00.000
18700,19506,1 (11) 500 555-0142,2,2014-04-09 00:00:00.000
18701,19507,818-555-0195,1,2013-07-26 00:00:00.000
18702,19508,1 (11) 500 555-0146,1,2013-12-01 00:00:00.000
18703,19509,256-555-0139,2,2014-04-29 00:00:00.000
18704,19510,1 (11) 500 555-0146,2,2014-02-27 00:00:00.000
18705,19511,1 (11) 500 555-0166,2,2012-11-28 00:00:00.000
18706,19512,172-555-0150,2,2014-05-11 00:00:00.000
18707,19513,523-555-0149,1,2014-01-18 00:00:00.000
18708,19514,1 (11) 500 555-0187,2,2011-11-29 00:00:00.000
18709,19515,192-555-0182,1,2013-10-11 00:00:00.000
18710,19516,186-555-0128,1,2014-05-06 00:00:00.000
18711,19517,681-555-0113,1,2014-03-14 00:00:00.000
18712,19518,1 (11) 500 555-0175,1,2012-01-10 00:00:00.000
18713,19519,476-555-0139,1,2014-05-26 00:00:00.000
18714,19520,1 (11) 500 555-0173,2,2014-02-03 00:00:00.000
18715,19521,343-555-0171,2,2013-08-31 00:00:00.000
18716,19522,145-555-0111,1,2013-11-18 00:00:00.000
18717,19523,1 (11) 500 555-0182,2,2014-01-09 00:00:00.000
18718,19524,845-555-0147,2,2013-09-11 00:00:00.000
18719,19525,1 (11) 500 555-0111,2,2013-01-04 00:00:00.000
18720,19526,669-555-0158,1,2013-11-13 00:00:00.000
18721,19527,322-555-0180,2,2014-03-14 00:00:00.000
18722,19528,1 (11) 500 555-0132,2,2013-04-17 00:00:00.000
18723,19529,1 (11) 500 555-0173,2,2014-05-15 00:00:00.000
18724,19530,764-555-0138,2,2011-10-26 00:00:00.000
18725,19531,1 (11) 500 555-0122,1,2013-01-08 00:00:00.000
18726,19532,1 (11) 500 555-0145,2,2013-10-20 00:00:00.000
18727,19533,695-555-0138,2,2013-12-28 00:00:00.000
18728,19534,408-555-0111,2,2013-08-30 00:00:00.000
18729,19535,1 (11) 500 555-0118,2,2014-01-18 00:00:00.000
18730,19536,1 (11) 500 555-0186,1,2013-08-08 00:00:00.000
18731,19537,1 (11) 500 555-0134,2,2013-05-22 00:00:00.000
18732,19538,1 (11) 500 555-0113,2,2012-05-25 00:00:00.000
18733,19539,950-555-0137,1,2014-03-22 00:00:00.000
18734,19540,1 (11) 500 555-0186,2,2013-05-18 00:00:00.000
18735,19541,1 (11) 500 555-0131,1,2013-10-31 00:00:00.000
18736,19542,418-555-0175,1,2013-07-07 00:00:00.000
18737,19543,943-555-0153,1,2014-03-19 00:00:00.000
18738,19544,1 (11) 500 555-0153,2,2013-11-11 00:00:00.000
18739,19545,822-555-0184,2,2013-10-24 00:00:00.000
18740,19546,1 (11) 500 555-0165,2,2014-04-02 00:00:00.000
18741,19547,626-555-0148,2,2014-02-03 00:00:00.000
18742,19548,1 (11) 500 555-0156,2,2013-12-06 00:00:00.000
18743,19549,341-555-0164,1,2014-03-01 00:00:00.000
18744,19550,1 (11) 500 555-0190,2,2013-07-16 00:00:00.000
18745,19551,299-555-0163,2,2014-04-09 00:00:00.000
18746,19552,1 (11) 500 555-0196,2,2011-12-14 00:00:00.000
18747,19553,221-555-0137,1,2013-10-22 00:00:00.000
18748,19554,1 (11) 500 555-0113,1,2013-12-09 00:00:00.000
18749,19555,457-555-0190,2,2014-05-22 00:00:00.000
18750,19556,230-555-0113,1,2014-03-12 00:00:00.000
18751,19557,239-555-0133,2,2013-09-15 00:00:00.000
18752,19558,1 (11) 500 555-0121,1,2011-11-04 00:00:00.000
18753,19559,887-555-0112,2,2013-11-29 00:00:00.000
18754,19560,1 (11) 500 555-0117,1,2014-01-05 00:00:00.000
18755,19561,720-555-0117,1,2013-12-03 00:00:00.000
18756,19562,1 (11) 500 555-0183,1,2014-06-15 00:00:00.000
18757,19563,1 (11) 500 555-0162,1,2013-01-01 00:00:00.000
18758,19564,1 (11) 500 555-0196,1,2013-11-12 00:00:00.000
18759,19565,1 (11) 500 555-0113,1,2013-12-15 00:00:00.000
18760,19566,1 (11) 500 555-0118,1,2013-11-12 00:00:00.000
18761,19567,384-555-0123,1,2012-04-05 00:00:00.000
18762,19568,1 (11) 500 555-0191,1,2014-04-26 00:00:00.000
18763,19569,129-555-0131,2,2014-01-08 00:00:00.000
18764,19570,1 (11) 500 555-0114,2,2013-07-22 00:00:00.000
18765,19571,573-555-0116,1,2013-07-25 00:00:00.000
18766,19572,1 (11) 500 555-0146,2,2013-07-09 00:00:00.000
18767,19573,1 (11) 500 555-0170,1,2013-07-04 00:00:00.000
18768,19574,329-555-0133,1,2013-07-09 00:00:00.000
18769,19575,1 (11) 500 555-0138,1,2013-12-03 00:00:00.000
18770,19576,1 (11) 500 555-0175,1,2014-04-06 00:00:00.000
18771,19577,1 (11) 500 555-0115,1,2014-02-02 00:00:00.000
18772,19578,1 (11) 500 555-0162,1,2014-03-22 00:00:00.000
18773,19579,1 (11) 500 555-0178,1,2014-02-24 00:00:00.000
18774,19580,676-555-0134,2,2011-09-13 00:00:00.000
18775,19581,1 (11) 500 555-0124,1,2012-04-25 00:00:00.000
18776,19582,1 (11) 500 555-0144,2,2014-02-17 00:00:00.000
18777,19583,116-555-0186,1,2013-09-16 00:00:00.000
18778,19584,481-555-0142,1,2013-09-10 00:00:00.000
18779,19585,207-555-0158,2,2013-08-31 00:00:00.000
18780,19586,756-555-0138,2,2013-10-29 00:00:00.000
18781,19587,1 (11) 500 555-0179,1,2013-11-21 00:00:00.000
18782,19588,1 (11) 500 555-0197,1,2014-04-18 00:00:00.000
18783,19589,582-555-0119,1,2014-02-04 00:00:00.000
18784,19590,123-555-0127,2,2012-05-11 00:00:00.000
18785,19591,1 (11) 500 555-0114,2,2013-12-01 00:00:00.000
18786,19592,1 (11) 500 555-0139,2,2013-12-09 00:00:00.000
18787,19593,1 (11) 500 555-0115,1,2014-05-03 00:00:00.000
18788,19594,1 (11) 500 555-0199,2,2013-05-07 00:00:00.000
18789,19595,1 (11) 500 555-0115,1,2012-07-12 00:00:00.000
18790,19596,1 (11) 500 555-0118,2,2013-12-30 00:00:00.000
18791,19597,1 (11) 500 555-0115,1,2013-11-12 00:00:00.000
18792,19598,1 (11) 500 555-0119,1,2013-02-02 00:00:00.000
18793,19599,292-555-0130,1,2013-11-06 00:00:00.000
18794,19600,1 (11) 500 555-0194,2,2012-01-31 00:00:00.000
18795,19601,617-555-0150,2,2013-06-30 00:00:00.000
18796,19602,1 (11) 500 555-0112,2,2013-10-10 00:00:00.000
18797,19603,878-555-0186,1,2013-07-14 00:00:00.000
18798,19604,701-555-0138,1,2013-09-27 00:00:00.000
18799,19605,1 (11) 500 555-0176,1,2014-01-17 00:00:00.000
18800,19606,218-555-0141,1,2013-08-27 00:00:00.000
18801,19607,1 (11) 500 555-0191,2,2013-08-09 00:00:00.000
18802,19608,1 (11) 500 555-0134,1,2013-08-30 00:00:00.000
18803,19609,723-555-0160,2,2013-10-20 00:00:00.000
18804,19610,1 (11) 500 555-0110,1,2012-11-06 00:00:00.000
18805,19611,1 (11) 500 555-0113,1,2013-12-21 00:00:00.000
18806,19612,326-555-0182,2,2011-11-20 00:00:00.000
18807,19613,1 (11) 500 555-0148,1,2013-08-12 00:00:00.000
18808,19614,1 (11) 500 555-0152,2,2012-10-26 00:00:00.000
18809,19615,581-555-0175,1,2014-01-07 00:00:00.000
18810,19616,630-555-0162,2,2014-04-06 00:00:00.000
18811,19617,1 (11) 500 555-0111,2,2012-10-05 00:00:00.000
18812,19618,554-555-0118,1,2013-07-27 00:00:00.000
18813,19619,1 (11) 500 555-0129,2,2013-11-03 00:00:00.000
18814,19620,1 (11) 500 555-0123,2,2014-03-29 00:00:00.000
18815,19621,414-555-0176,1,2014-03-28 00:00:00.000
18816,19622,561-555-0127,2,2013-08-29 00:00:00.000
18817,19623,138-555-0118,1,2014-01-04 00:00:00.000
18818,19624,1 (11) 500 555-0199,2,2013-04-17 00:00:00.000
18819,19625,1 (11) 500 555-0199,1,2012-05-16 00:00:00.000
18820,19626,886-555-0176,2,2014-05-03 00:00:00.000
18821,19627,1 (11) 500 555-0115,1,2013-12-13 00:00:00.000
18822,19628,1 (11) 500 555-0175,1,2013-05-29 00:00:00.000
18823,19629,101-555-0143,1,2013-10-30 00:00:00.000
18824,19630,1 (11) 500 555-0137,2,2014-01-26 00:00:00.000
18825,19631,631-555-0114,1,2013-08-17 00:00:00.000
18826,19632,1 (11) 500 555-0193,1,2014-01-21 00:00:00.000
18827,19633,1 (11) 500 555-0113,2,2014-01-08 00:00:00.000
18828,19634,1 (11) 500 555-0156,1,2013-12-01 00:00:00.000
18829,19635,1 (11) 500 555-0161,1,2014-06-26 00:00:00.000
18830,19636,362-555-0191,1,2012-07-05 00:00:00.000
18831,19637,1 (11) 500 555-0138,1,2013-01-01 00:00:00.000
18832,19638,502-555-0171,1,2013-12-31 00:00:00.000
18833,19639,464-555-0157,2,2014-04-24 00:00:00.000
18834,19640,547-555-0120,1,2014-05-05 00:00:00.000
18835,19641,1 (11) 500 555-0173,2,2013-11-30 00:00:00.000
18836,19642,1 (11) 500 555-0164,2,2013-11-02 00:00:00.000
18837,19643,1 (11) 500 555-0144,1,2013-12-31 00:00:00.000
18838,19644,113-555-0190,2,2013-07-24 00:00:00.000
18839,19645,1 (11) 500 555-0185,1,2014-05-30 00:00:00.000
18840,19646,146-555-0116,2,2011-12-02 00:00:00.000
18841,19647,142-555-0147,2,2014-05-17 00:00:00.000
18842,19648,1 (11) 500 555-0146,1,2013-07-07 00:00:00.000
18843,19649,1 (11) 500 555-0113,2,2013-09-15 00:00:00.000
18844,19650,1 (11) 500 555-0137,1,2013-11-05 00:00:00.000
18845,19651,1 (11) 500 555-0122,2,2013-04-03 00:00:00.000
18846,19652,1 (11) 500 555-0146,1,2013-07-05 00:00:00.000
18847,19653,702-555-0149,1,2012-12-06 00:00:00.000
18848,19654,259-555-0112,2,2013-04-24 00:00:00.000
18849,19655,1 (11) 500 555-0114,1,2012-05-28 00:00:00.000
18850,19656,867-555-0182,2,2013-10-02 00:00:00.000
18851,19657,1 (11) 500 555-0114,1,2012-04-04 00:00:00.000
18852,19658,278-555-0159,1,2014-02-02 00:00:00.000
18853,19659,1 (11) 500 555-0158,1,2014-05-10 00:00:00.000
18854,19660,482-555-0114,2,2013-09-09 00:00:00.000
18855,19661,419-555-0139,2,2014-03-15 00:00:00.000
18856,19662,712-555-0141,1,2013-10-31 00:00:00.000
18857,19663,1 (11) 500 555-0166,1,2011-11-24 00:00:00.000
18858,19664,271-555-0127,1,2012-07-07 00:00:00.000
18859,19665,1 (11) 500 555-0122,1,2012-11-17 00:00:00.000
18860,19666,894-555-0142,1,2013-12-19 00:00:00.000
18861,19667,101-555-0161,2,2014-03-18 00:00:00.000
18862,19668,1 (11) 500 555-0186,2,2012-01-03 00:00:00.000
18863,19669,540-555-0172,1,2014-02-03 00:00:00.000
18864,19670,852-555-0120,2,2013-11-15 00:00:00.000
18865,19671,1 (11) 500 555-0184,2,2011-07-24 00:00:00.000
18866,19672,1 (11) 500 555-0119,2,2014-02-18 00:00:00.000
18867,19673,1 (11) 500 555-0112,1,2014-05-21 00:00:00.000
18868,19674,1 (11) 500 555-0110,1,2013-08-30 00:00:00.000
18869,19675,501-555-0174,2,2013-08-04 00:00:00.000
18870,19676,183-555-0148,1,2013-08-26 00:00:00.000
18871,19677,1 (11) 500 555-0170,1,2011-11-07 00:00:00.000
18872,19678,1 (11) 500 555-0143,2,2014-01-13 00:00:00.000
18873,19679,870-555-0156,2,2014-05-29 00:00:00.000
18874,19680,1 (11) 500 555-0197,1,2014-03-10 00:00:00.000
18875,19681,148-555-0110,1,2014-03-09 00:00:00.000
18876,19682,1 (11) 500 555-0128,1,2014-04-15 00:00:00.000
18877,19683,152-555-0182,1,2013-06-19 00:00:00.000
18878,19684,1 (11) 500 555-0125,2,2013-01-14 00:00:00.000
18879,19685,569-555-0191,2,2014-05-21 00:00:00.000
18880,19686,1 (11) 500 555-0187,1,2013-11-07 00:00:00.000
18881,19687,1 (11) 500 555-0140,2,2012-04-06 00:00:00.000
18882,19688,1 (11) 500 555-0114,1,2013-08-14 00:00:00.000
18883,19689,1 (11) 500 555-0126,1,2013-10-18 00:00:00.000
18884,19690,1 (11) 500 555-0147,2,2013-03-24 00:00:00.000
18885,19691,1 (11) 500 555-0165,1,2013-11-27 00:00:00.000
18886,19692,1 (11) 500 555-0171,2,2013-10-02 00:00:00.000
18887,19693,262-555-0119,2,2011-08-21 00:00:00.000
18888,19694,1 (11) 500 555-0194,2,2014-05-13 00:00:00.000
18889,19695,1 (11) 500 555-0150,1,2013-02-01 00:00:00.000
18890,19696,1 (11) 500 555-0186,1,2012-10-04 00:00:00.000
18891,19697,1 (11) 500 555-0156,2,2014-03-08 00:00:00.000
18892,19698,1 (11) 500 555-0172,1,2013-10-18 00:00:00.000
18893,19699,1 (11) 500 555-0167,1,2013-09-04 00:00:00.000
18894,19700,145-555-0150,1,2013-08-11 00:00:00.000
18895,19701,665-555-0199,1,2013-11-07 00:00:00.000
18896,19702,333-555-0170,2,2014-04-30 00:00:00.000
18897,19703,1 (11) 500 555-0116,1,2012-11-11 00:00:00.000
18898,19704,1 (11) 500 555-0117,1,2013-11-18 00:00:00.000
18899,19705,1 (11) 500 555-0148,2,2013-11-15 00:00:00.000
18900,19706,901-555-0154,1,2013-12-29 00:00:00.000
18901,19707,1 (11) 500 555-0125,2,2014-03-30 00:00:00.000
18902,19708,1 (11) 500 555-0142,1,2011-09-04 00:00:00.000
18903,19709,1 (11) 500 555-0139,2,2014-04-25 00:00:00.000
18904,19710,1 (11) 500 555-0178,1,2012-07-29 00:00:00.000
18905,19711,1 (11) 500 555-0164,1,2012-03-06 00:00:00.000
18906,19712,421-555-0144,2,2014-01-16 00:00:00.000
18907,19713,641-555-0116,2,2014-01-21 00:00:00.000
18908,19714,154-555-0166,1,2014-01-08 00:00:00.000
18909,19715,610-555-0146,2,2012-01-26 00:00:00.000
18910,19716,691-555-0126,2,2012-07-04 00:00:00.000
18911,19717,851-555-0179,2,2013-07-23 00:00:00.000
18912,19718,442-555-0167,2,2014-01-20 00:00:00.000
18913,19719,1 (11) 500 555-0176,2,2013-07-11 00:00:00.000
18914,19720,1 (11) 500 555-0167,1,2014-01-27 00:00:00.000
18915,19721,488-555-0149,2,2014-01-26 00:00:00.000
18916,19722,1 (11) 500 555-0180,2,2014-02-12 00:00:00.000
18917,19723,1 (11) 500 555-0165,2,2012-09-10 00:00:00.000
18918,19724,338-555-0183,2,2013-08-28 00:00:00.000
18919,19725,1 (11) 500 555-0116,1,2013-11-18 00:00:00.000
18920,19726,1 (11) 500 555-0152,2,2013-03-06 00:00:00.000
18921,19727,1 (11) 500 555-0187,1,2011-11-28 00:00:00.000
18922,19728,1 (11) 500 555-0118,1,2013-12-04 00:00:00.000
18923,19729,1 (11) 500 555-0115,2,2013-08-13 00:00:00.000
18924,19730,696-555-0119,1,2013-12-15 00:00:00.000
18925,19731,1 (11) 500 555-0180,1,2011-11-27 00:00:00.000
18926,19732,555-555-0151,1,2013-11-23 00:00:00.000
18927,19733,590-555-0164,1,2011-10-11 00:00:00.000
18928,19734,176-555-0170,2,2013-11-26 00:00:00.000
18929,19735,774-555-0185,1,2012-08-18 00:00:00.000
18930,19736,1 (11) 500 555-0197,1,2013-11-09 00:00:00.000
18931,19737,554-555-0116,2,2013-12-02 00:00:00.000
18932,19738,1 (11) 500 555-0165,1,2013-08-01 00:00:00.000
18933,19739,252-555-0158,2,2013-12-05 00:00:00.000
18934,19740,1 (11) 500 555-0117,1,2013-10-08 00:00:00.000
18935,19741,1 (11) 500 555-0185,1,2014-02-05 00:00:00.000
18936,19742,462-555-0195,1,2014-05-27 00:00:00.000
18937,19743,1 (11) 500 555-0132,1,2013-12-07 00:00:00.000
18938,19744,296-555-0134,2,2013-10-01 00:00:00.000
18939,19745,1 (11) 500 555-0162,1,2014-01-17 00:00:00.000
18940,19746,792-555-0116,1,2012-11-06 00:00:00.000
18941,19747,854-555-0146,1,2013-08-18 00:00:00.000
18942,19748,1 (11) 500 555-0136,2,2013-07-24 00:00:00.000
18943,19749,1 (11) 500 555-0120,1,2014-03-03 00:00:00.000
18944,19750,359-555-0135,1,2011-11-30 00:00:00.000
18945,19751,244-555-0116,2,2014-04-02 00:00:00.000
18946,19752,1 (11) 500 555-0135,1,2012-09-03 00:00:00.000
18947,19753,696-555-0172,1,2014-05-12 00:00:00.000
18948,19754,1 (11) 500 555-0114,1,2013-09-26 00:00:00.000
18949,19755,1 (11) 500 555-0198,1,2014-01-12 00:00:00.000
18950,19756,1 (11) 500 555-0114,1,2013-02-12 00:00:00.000
