,CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
14140,14141,Distinguish,55553960925374,8,2005,2011-07-14
14141,14142,ColonialVoice,77777913111985,7,2005,2012-06-30
14142,14143,ColonialVoice,77772141745819,10,2008,2012-11-21
14143,14144,ColonialVoice,77771096601138,8,2008,2011-08-27
14144,14145,Vista,11119030957021,4,2007,2012-03-28
14145,14146,SuperiorCard,33333866863104,4,2005,2014-06-09
14146,14147,Distinguish,55553708224462,1,2005,2012-01-07
14147,14148,ColonialVoice,77778505708062,6,2007,2011-09-26
14148,14149,Vista,11111422507587,7,2008,2012-11-09
14149,14150,Distinguish,55553127928619,11,2008,2013-09-18
14150,14151,Vista,11119581502550,11,2007,2014-01-02
14151,14152,SuperiorCard,33331730903518,6,2008,2013-06-30
14152,14153,SuperiorCard,33335665577185,4,2007,2012-07-31
14153,14154,ColonialVoice,77775514634574,6,2005,2013-07-31
14154,14155,SuperiorCard,33339733557826,11,2008,2013-10-12
14155,14156,Vista,11118456585381,1,2006,2014-02-25
14156,14157,Distinguish,55558159429755,8,2008,2013-10-12
14157,14158,Distinguish,55558164288889,7,2008,2013-05-02
14158,14159,SuperiorCard,33335666358867,12,2005,2013-11-19
14159,14160,ColonialVoice,77774696070167,11,2007,2014-02-24
14160,14161,ColonialVoice,77777404672714,3,2006,2012-06-13
14161,14162,ColonialVoice,77774334955547,10,2007,2013-07-10
14162,14163,ColonialVoice,77773075411734,10,2005,2012-01-02
14163,14164,SuperiorCard,33339254614883,7,2008,2012-10-28
14164,14165,ColonialVoice,77772872334871,2,2008,2014-03-03
14165,14166,Distinguish,55551833668978,5,2006,2013-11-10
14166,14167,SuperiorCard,33337152668921,3,2007,2013-01-08
14167,14168,SuperiorCard,33334374563403,12,2007,2014-01-05
14168,14169,Distinguish,55553678254543,11,2007,2014-06-07
14169,14170,SuperiorCard,33335622311527,3,2007,2013-09-01
14170,14171,Vista,11119642394177,9,2006,2014-05-15
14171,14172,SuperiorCard,33331020931806,6,2008,2014-02-14
14172,14173,Distinguish,55556565685502,7,2007,2013-08-26
14173,14174,Distinguish,55557826537633,11,2008,2013-11-13
14174,14175,ColonialVoice,77773502100531,12,2006,2013-12-09
14175,14176,Vista,11112417489081,9,2005,2012-08-24
14176,14177,ColonialVoice,77778554224698,11,2008,2009-02-18
14177,14178,Distinguish,55553383547951,4,2006,2014-05-18
14178,14179,SuperiorCard,33336951224574,12,2008,2013-09-23
14179,14180,Vista,11115924076520,4,2005,2012-06-16
14180,14181,SuperiorCard,33332753494708,6,2008,2014-05-09
14181,14182,SuperiorCard,33331866048974,3,2007,2013-08-27
14182,14183,SuperiorCard,33339301151504,7,2008,2013-01-07
14183,14184,Distinguish,55555846810272,1,2008,2011-07-01
14184,14185,Distinguish,55554228570418,8,2006,2013-07-15
14185,14186,Distinguish,55555797925530,10,2006,2014-05-18
14186,14187,Distinguish,55554815358590,3,2006,2013-08-15
14187,14188,Vista,11111698762965,4,2006,2014-05-09
14188,14189,SuperiorCard,33335645886352,2,2005,2013-08-18
14189,14190,Distinguish,55553885821158,5,2006,2013-12-22
14190,14191,Distinguish,55558461876798,7,2007,2014-05-29
14191,14192,Vista,11118414298129,9,2008,2013-12-31
14192,14193,Distinguish,55555736782972,9,2005,2011-02-18
14193,14194,Vista,11118488396446,5,2007,2014-01-19
14194,14195,Vista,11115950102120,6,2005,2014-02-18
14195,14196,SuperiorCard,33332457177524,7,2007,2012-11-17
14196,14197,Vista,11114498593398,3,2006,2014-02-20
14197,14198,SuperiorCard,33333206981195,3,2005,2012-03-22
14198,14199,ColonialVoice,77774863052859,9,2008,2013-09-16
14199,14200,Distinguish,55556770872532,12,2007,2014-04-07
14200,14201,SuperiorCard,33339540054387,3,2007,2014-05-28
14201,14202,ColonialVoice,77775369527039,5,2007,2014-04-12
14202,14203,ColonialVoice,77775884233393,11,2005,2013-11-23
14203,14204,Vista,11111605302162,6,2005,2014-01-04
14204,14205,ColonialVoice,77771476395109,6,2005,2014-01-16
14205,14206,Vista,11116049385040,12,2008,2014-01-12
14206,14207,ColonialVoice,77775319983913,4,2007,2013-08-06
14207,14208,Vista,11111556484974,8,2005,2014-03-24
14208,14209,ColonialVoice,77771126636753,10,2007,2013-10-12
14209,14210,Distinguish,55552698819953,12,2006,2014-05-08
14210,14211,Vista,11119657919623,1,2006,2011-06-26
14211,14212,SuperiorCard,33333735152105,10,2005,2014-03-09
14212,14213,SuperiorCard,33334059373879,6,2008,2014-05-22
14213,14214,SuperiorCard,33333133264185,5,2006,2014-04-09
14214,14215,Vista,11118682943758,11,2005,2013-09-04
14215,14216,Vista,11111792654830,7,2006,2014-04-14
14216,14217,ColonialVoice,77778028675699,12,2006,2014-05-30
14217,14218,Distinguish,55556541117538,3,2008,2013-02-14
14218,14219,Vista,11112207592026,11,2007,2014-05-01
14219,14220,ColonialVoice,77776473472853,4,2007,2013-10-06
14220,14221,ColonialVoice,77773579191402,6,2006,2014-04-29
14221,14222,ColonialVoice,77773043022099,3,2006,2012-10-18
14222,14223,SuperiorCard,33338983638168,2,2008,2013-03-24
14223,14224,Distinguish,55551515093645,9,2005,2012-10-18
14224,14225,Distinguish,55555882538382,5,2008,2013-11-11
14225,14226,Distinguish,55552954510027,11,2006,2013-06-30
14226,14227,SuperiorCard,33331977707341,11,2008,2014-05-05
14227,14228,Distinguish,55553191345532,10,2007,2013-09-01
14228,14229,Vista,11115904217919,10,2005,2011-09-17
14229,14230,Vista,11118114675593,4,2007,2013-08-26
14230,14231,Vista,11112209219238,5,2006,2012-09-02
14231,14232,SuperiorCard,33334370735295,7,2005,2014-02-07
14232,14233,Distinguish,55559946364812,3,2006,2014-02-26
14233,14234,Distinguish,55558078794015,7,2007,2013-07-31
14234,14235,Vista,11115164757851,12,2008,2013-08-23
14235,14236,ColonialVoice,77775746754648,9,2005,2011-11-12
14236,14237,SuperiorCard,33334366630355,10,2005,2012-12-06
14237,14238,Vista,11112284974676,3,2005,2014-05-21
14238,14239,SuperiorCard,33333378282910,7,2006,2013-07-09
14239,14240,SuperiorCard,33337094083118,3,2006,2013-01-24
14240,14241,Distinguish,55553588138134,7,2005,2013-09-19
14241,14242,Distinguish,55558567067702,9,2005,2013-11-02
14242,14243,SuperiorCard,33336431230984,5,2006,2014-06-30
14243,14244,SuperiorCard,33337070838158,9,2008,2012-09-07
14244,14245,SuperiorCard,33338348911227,7,2007,2012-07-16
14245,14246,Vista,11115844702241,5,2006,2013-11-11
14246,14247,ColonialVoice,77773387754526,10,2007,2013-06-25
14247,14248,SuperiorCard,33337642260658,4,2007,2014-05-24
14248,14249,ColonialVoice,77779346813777,12,2005,2013-10-04
14249,14250,Distinguish,55551226295708,3,2006,2014-03-29
14250,14251,ColonialVoice,77774431888083,8,2007,2013-03-29
14251,14252,SuperiorCard,33333541730370,11,2005,2012-06-09
14252,14253,ColonialVoice,77771918251278,9,2006,2012-10-27
14253,14254,Vista,11115156095545,8,2005,2012-01-26
14254,14255,Distinguish,55555169979661,8,2007,2012-08-25
14255,14256,ColonialVoice,77774995153309,7,2006,2014-03-17
14256,14257,Distinguish,55552080093590,6,2005,2013-08-26
14257,14258,ColonialVoice,77771259052662,4,2006,2013-07-02
14258,14259,Vista,11113912288806,6,2005,2012-04-11
14259,14260,ColonialVoice,77772334876347,10,2007,2011-11-18
14260,14261,ColonialVoice,77771760025272,11,2007,2013-07-31
14261,14262,SuperiorCard,33338581893612,3,2006,2014-04-15
14262,14263,SuperiorCard,33339311826822,3,2006,2012-04-28
14263,14264,Distinguish,55554932023025,7,2007,2012-12-17
14264,14265,Distinguish,55559627775416,6,2005,2012-11-20
14265,14266,Vista,11113300109902,6,2007,2014-01-11
14266,14267,Vista,11117872911850,5,2006,2013-04-01
14267,14268,SuperiorCard,33332296128936,1,2005,2014-05-06
14268,14269,ColonialVoice,77777059985382,8,2005,2014-01-03
14269,14270,SuperiorCard,33339321013761,7,2005,2013-07-17
14270,14271,SuperiorCard,33334193023003,5,2006,2014-05-09
14271,14272,SuperiorCard,33337184083271,12,2007,2013-07-21
14272,14273,SuperiorCard,33334396784299,5,2006,2012-07-30
14273,14274,ColonialVoice,77773750812210,3,2008,2011-12-23
14274,14275,Distinguish,55558977645945,2,2005,2012-01-03
14275,14276,ColonialVoice,77775240771107,2,2008,2012-01-25
14276,14277,ColonialVoice,77774931513354,11,2006,2014-01-25
14277,14278,Distinguish,55552931610970,9,2008,2011-07-19
14278,14279,Distinguish,55554412747713,12,2007,2012-04-24
14279,14280,Vista,11111806485706,6,2006,2014-03-26
14280,14281,Distinguish,55557556657419,7,2007,2014-02-03
14281,14282,ColonialVoice,77773218383313,4,2005,2013-09-21
14282,14283,ColonialVoice,77772162633988,1,2005,2014-03-10
14283,14284,Vista,11112382051539,6,2007,2013-10-13
14284,14285,ColonialVoice,77779340326807,11,2008,2012-02-10
14285,14286,Vista,11113393017071,6,2005,2013-07-30
14286,14287,Distinguish,55558559027314,11,2005,2013-07-07
14287,14288,ColonialVoice,77778027091505,1,2007,2013-07-22
14288,14289,Distinguish,55551555211139,3,2005,2012-01-02
14289,14290,SuperiorCard,33333808469904,1,2005,2012-05-18
14290,14291,SuperiorCard,33331232183800,1,2006,2011-08-24
14291,14292,ColonialVoice,77775624892422,1,2008,2013-10-30
14292,14293,ColonialVoice,77773512330495,2,2008,2013-09-30
14293,14294,Distinguish,55557280557363,10,2005,2014-06-15
14294,14295,Distinguish,55553807417351,9,2008,2014-06-06
14295,14296,Distinguish,55555909386298,9,2005,2014-05-09
14296,14297,Vista,11119366407523,7,2007,2013-12-08
14297,14298,SuperiorCard,33333898468892,10,2005,2013-09-22
14298,14299,Distinguish,55556972183523,12,2008,2013-10-03
14299,14300,Vista,11113039985978,9,2008,2013-02-10
14300,14301,Vista,11116268204351,10,2008,2013-08-07
14301,14302,Vista,11114001441348,11,2006,2011-06-08
14302,14303,SuperiorCard,33331080547512,2,2005,2011-11-18
14303,14304,SuperiorCard,33336772436530,11,2008,2012-02-21
14304,14305,Distinguish,55556941509794,6,2006,2014-05-15
14305,14306,Vista,11115382064257,6,2006,2013-11-19
14306,14307,ColonialVoice,77777280106579,4,2008,2014-03-18
14307,14308,Vista,11118266088168,5,2005,2013-07-08
14308,14309,Distinguish,55555580323402,5,2006,2013-08-10
14309,14310,ColonialVoice,77773637165251,7,2005,2014-06-01
14310,14311,Vista,11116871741359,12,2006,2014-01-17
14311,14312,Distinguish,55554721190764,1,2006,2013-08-05
14312,14313,Vista,11112349273356,2,2006,2014-04-19
14313,14314,ColonialVoice,77772068266789,10,2005,2013-08-16
14314,14315,SuperiorCard,33332155195533,4,2008,2013-11-22
14315,14316,Vista,11111048181337,4,2007,2012-11-09
14316,14317,ColonialVoice,77771178306173,3,2008,2013-11-02
14317,14318,Vista,11111957524635,2,2005,2013-11-29
14318,14319,ColonialVoice,77779682526507,7,2007,2013-12-28
14319,14320,SuperiorCard,33339031323026,9,2005,2013-11-16
14320,14321,ColonialVoice,77777062232700,11,2006,2014-04-14
14321,14322,Vista,11113040334762,11,2005,2014-03-19
14322,14323,SuperiorCard,33333471198707,11,2007,2013-05-07
14323,14324,Distinguish,55553277455001,4,2008,2013-07-16
14324,14325,SuperiorCard,33339892203090,8,2008,2014-03-11
14325,14326,Vista,11118470026215,12,2008,2013-10-16
14326,14327,SuperiorCard,33335132752731,9,2008,2014-05-02
14327,14328,ColonialVoice,77779261302762,3,2007,2014-03-15
14328,14329,SuperiorCard,33338548188489,1,2006,2014-02-06
14329,14330,Distinguish,55556620898511,8,2008,2014-05-03
14330,14331,ColonialVoice,77772202814770,12,2008,2013-07-20
14331,14332,Distinguish,55557230099226,7,2008,2013-12-30
14332,14333,Distinguish,55553664617251,7,2007,2012-04-14
14333,14334,Vista,11119404062256,5,2008,2014-06-12
14334,14335,Vista,11113089414583,7,2007,2014-03-20
14335,14336,Vista,11113518227681,3,2006,2014-05-15
14336,14337,SuperiorCard,33338473210621,6,2008,2014-01-01
14337,14338,SuperiorCard,33337486286302,8,2005,2011-10-08
14338,14339,Distinguish,55551182655044,8,2006,2013-09-23
14339,14340,Distinguish,55557699863207,3,2008,2014-05-17
14340,14341,Distinguish,55553306138698,8,2007,2014-01-09
14341,14342,SuperiorCard,33335157041252,12,2005,2014-06-28
14342,14343,Distinguish,55557168171880,5,2006,2013-08-01
14343,14344,Distinguish,55558744852287,9,2007,2012-06-27
14344,14345,ColonialVoice,77779168315793,3,2007,2014-01-15
14345,14346,Distinguish,55557208840405,11,2006,2012-10-30
14346,14347,Vista,11119590726392,4,2007,2014-03-28
14347,14348,Vista,11111739331056,1,2007,2007-11-04
14348,14349,Distinguish,55554242916893,5,2007,2014-06-14
14349,14350,SuperiorCard,33337924641307,1,2005,2013-09-29
14350,14351,Vista,11117675650035,3,2006,2012-01-22
14351,14352,ColonialVoice,77774599736989,11,2005,2012-10-19
14352,14353,ColonialVoice,77778102813243,3,2007,2012-12-07
14353,14354,ColonialVoice,77777813155389,12,2008,2014-05-12
14354,14355,SuperiorCard,33334171271912,4,2008,2012-04-18
14355,14356,Vista,11111884035151,6,2007,2013-09-07
14356,14357,SuperiorCard,33337517036395,10,2006,2013-11-09
14357,14358,SuperiorCard,33337216886078,7,2007,2013-09-13
14358,14359,SuperiorCard,33337229019181,3,2007,2014-02-04
14359,14360,Distinguish,55552133170796,8,2005,2009-01-19
14360,14361,ColonialVoice,77776808250420,9,2006,2013-08-10
14361,14362,Distinguish,55557631597056,11,2008,2014-04-13
14362,14363,SuperiorCard,33332410038644,10,2005,2011-07-01
14363,14364,SuperiorCard,33337358909896,5,2007,2011-08-26
14364,14365,Distinguish,55556760788166,11,2008,2013-05-27
14365,14366,ColonialVoice,77772696762344,10,2005,2011-10-28
14366,14367,Vista,11118454063476,3,2005,2010-01-24
14367,14368,SuperiorCard,33333502897031,7,2005,2014-06-13
14368,14369,Vista,11115991363912,12,2007,2012-09-17
14369,14370,Vista,11118402741594,10,2006,2013-12-15
14370,14371,Vista,11114567050099,8,2006,2012-06-30
14371,14372,ColonialVoice,77771357351345,4,2007,2013-12-03
14372,14373,ColonialVoice,77779035624251,1,2006,2012-04-04
14373,14374,SuperiorCard,33338489042379,7,2006,2014-03-12
14374,14375,ColonialVoice,77777666988926,4,2005,2014-04-21
14375,14376,ColonialVoice,77771017127721,1,2005,2014-01-29
14376,14377,Distinguish,55551180923711,8,2006,2012-12-31
14377,14378,Distinguish,55555181072067,4,2005,2014-05-14
14378,14379,SuperiorCard,33336346614128,12,2007,2013-08-18
14379,14380,SuperiorCard,33332858851331,2,2005,2013-12-15
14380,14381,ColonialVoice,77775754861047,5,2006,2014-04-07
14381,14382,ColonialVoice,77772896234658,7,2007,2013-10-07
14382,14383,ColonialVoice,77778074920099,11,2006,2012-08-11
14383,14384,Vista,11118972575597,3,2005,2014-04-22
14384,14385,Vista,11118593590032,3,2007,2013-12-09
14385,14386,SuperiorCard,33334392284195,7,2006,2014-04-29
14386,14387,ColonialVoice,77773077768920,4,2007,2013-09-20
14387,14388,SuperiorCard,33335191995796,7,2007,2014-05-28
14388,14389,ColonialVoice,77778840445567,12,2007,2014-03-16
14389,14390,SuperiorCard,33333794840849,11,2005,2012-01-05
14390,14391,SuperiorCard,33331454313995,5,2005,2014-06-07
14391,14392,Distinguish,55556552628513,9,2007,2014-02-06
14392,14393,ColonialVoice,77776329591465,7,2007,2014-03-14
14393,14394,SuperiorCard,33336076290232,9,2007,2014-04-19
14394,14395,Vista,11118026253860,2,2005,2013-12-07
14395,14396,Vista,11117884241063,1,2008,2014-02-08
14396,14397,SuperiorCard,33334438000740,9,2005,2014-04-30
14397,14398,SuperiorCard,33334909623957,5,2006,2012-04-14
14398,14399,ColonialVoice,77776799769689,5,2005,2012-07-12
14399,14400,Distinguish,55552229521847,1,2006,2013-10-05
14400,14401,ColonialVoice,77779354982640,6,2006,2013-12-03
14401,14402,ColonialVoice,77773676621907,5,2007,2012-11-11
14402,14403,Vista,11111216201433,1,2008,2013-08-20
14403,14404,SuperiorCard,33331075325488,9,2008,2014-01-20
14404,14405,Distinguish,55558419895559,2,2007,2014-01-22
14405,14406,Distinguish,55555155231720,9,2008,2012-06-25
14406,14407,ColonialVoice,77779353197998,4,2008,2013-05-20
14407,14408,Distinguish,55551232770416,11,2008,2011-06-22
14408,14409,SuperiorCard,33334369298171,2,2006,2013-08-06
14409,14410,ColonialVoice,77775639210902,2,2005,2013-03-03
14410,14411,ColonialVoice,77772864598775,10,2007,2013-01-02
14411,14412,Distinguish,55558168637318,4,2008,2014-04-21
14412,14413,SuperiorCard,33336172242267,2,2005,2012-09-02
14413,14414,SuperiorCard,33338843311284,9,2008,2011-11-25
14414,14415,Distinguish,55554997452889,11,2005,2014-02-17
14415,14416,ColonialVoice,77775844861563,7,2007,2012-12-22
14416,14417,Vista,11116800852328,1,2006,2014-01-12
14417,14418,SuperiorCard,33337355291224,8,2008,2012-09-22
14418,14419,Distinguish,55558008457277,8,2005,2011-08-18
14419,14420,ColonialVoice,77773475626284,6,2005,2013-09-10
14420,14421,ColonialVoice,77779285669053,12,2006,2013-10-03
14421,14422,SuperiorCard,33331991281209,4,2008,2013-12-25
14422,14423,SuperiorCard,33334204337408,6,2006,2014-02-19
14423,14424,ColonialVoice,77775035661642,11,2006,2013-08-25
14424,14425,Vista,11113720415233,4,2006,2013-07-28
14425,14426,Distinguish,55557743670862,10,2007,2012-08-01
14426,14427,SuperiorCard,33336895189259,1,2007,2014-04-04
14427,14428,Vista,11117740440425,11,2008,2012-01-14
14428,14429,Distinguish,55551140732176,2,2007,2014-02-11
14429,14430,Vista,11119765109243,11,2007,2013-11-18
14430,14431,ColonialVoice,77771739696986,12,2006,2012-07-23
14431,14432,ColonialVoice,77777889891072,10,2007,2013-11-13
14432,14433,SuperiorCard,33332865282868,1,2005,2013-12-10
14433,14434,ColonialVoice,77776335327639,10,2007,2014-01-17
14434,14435,ColonialVoice,77773157516096,4,2007,2014-04-14
14435,14436,Distinguish,55554463311699,5,2006,2013-10-26
14436,14437,Vista,11116205849588,4,2008,2013-11-12
14437,14438,SuperiorCard,33339397206557,12,2006,2014-01-04
14438,14439,Vista,11114451469872,8,2007,2014-06-13
14439,14440,SuperiorCard,33332272649222,2,2005,2014-06-23
14440,14441,Distinguish,55555075122172,12,2008,2013-11-25
14441,14442,SuperiorCard,33339281504016,10,2005,2013-08-18
14442,14443,SuperiorCard,33334556573166,8,2006,2014-05-06
14443,14444,Distinguish,55558236123692,12,2007,2013-07-02
14444,14445,Vista,11113206459869,1,2008,2013-09-17
14445,14446,Vista,11118104007306,11,2008,2011-07-03
14446,14447,SuperiorCard,33335629618079,1,2007,2014-01-07
14447,14448,SuperiorCard,33333547907391,10,2007,2013-11-26
14448,14449,Vista,11116718519638,11,2008,2014-06-04
14449,14450,Distinguish,55558638692137,2,2005,2014-01-07
14450,14451,SuperiorCard,33333245382462,6,2006,2014-01-07
14451,14452,Vista,11115250786280,2,2006,2013-08-28
14452,14453,SuperiorCard,33339303207599,11,2006,2014-04-11
14453,14454,Distinguish,55553393268687,1,2007,2011-07-01
14454,14455,Vista,11112160218947,10,2006,2013-02-20
14455,14456,Distinguish,55557646102089,12,2005,2013-11-25
14456,14457,Distinguish,55559273866849,3,2008,2014-05-10
14457,14458,Distinguish,55555808160537,9,2008,2011-05-24
14458,14459,SuperiorCard,33336411363908,4,2006,2008-12-25
14459,14460,Distinguish,55556633885851,4,2007,2012-04-25
14460,14461,Vista,11115500469716,9,2005,2013-11-21
14461,14462,SuperiorCard,33331326901031,7,2006,2013-11-24
14462,14463,SuperiorCard,33334209936687,1,2006,2014-01-19
14463,14464,Vista,11112441063645,10,2007,2012-08-10
14464,14465,SuperiorCard,33338083349556,10,2007,2013-04-03
14465,14466,SuperiorCard,33337397301934,12,2007,2014-04-22
14466,14467,SuperiorCard,33336285199847,10,2007,2012-10-07
14467,14468,ColonialVoice,77779333561899,1,2006,2012-07-31
14468,14469,Distinguish,55559409799916,2,2006,2013-12-26
14469,14470,Distinguish,55558798266516,5,2007,2013-09-09
14470,14471,Vista,11117473714965,6,2008,2013-11-19
14471,14472,Distinguish,55551289247612,10,2006,2014-04-09
14472,14473,SuperiorCard,33336041829825,8,2006,2013-12-22
14473,14474,Vista,11116113943344,4,2007,2014-01-09
14474,14475,Vista,11118761554911,9,2008,2013-08-02
14475,14476,Vista,11114047432261,9,2008,2014-02-02
14476,14477,SuperiorCard,33331981998060,8,2006,2013-10-22
14477,14478,ColonialVoice,77775973804280,8,2007,2013-10-03
14478,14479,Distinguish,55553130953606,5,2006,2014-05-02
14479,14480,Distinguish,55554978542524,7,2007,2014-01-16
14480,14481,Distinguish,55558579595341,1,2006,2013-09-10
14481,14482,Vista,11113474340296,1,2008,2012-02-03
14482,14483,Distinguish,55551477546466,6,2007,2011-09-17
14483,14484,SuperiorCard,33337773519542,5,2005,2013-08-02
14484,14485,ColonialVoice,77776420564924,11,2005,2014-05-05
14485,14486,Vista,11114534725386,5,2007,2011-08-01
14486,14487,ColonialVoice,77775308180451,10,2008,2013-05-30
14487,14488,Distinguish,55557868774375,10,2006,2013-05-22
14488,14489,ColonialVoice,77773731869728,7,2006,2012-07-31
14489,14490,Vista,11119207012638,9,2008,2013-09-26
14490,14491,SuperiorCard,33337171779530,6,2006,2014-03-29
14491,14492,Distinguish,55556665943651,1,2007,2012-11-11
14492,14493,SuperiorCard,33334285817877,4,2006,2014-03-10
14493,14494,SuperiorCard,33333042272808,3,2007,2013-05-18
14494,14495,Vista,11116539545465,1,2005,2014-05-15
14495,14496,SuperiorCard,33338556372472,8,2006,2011-08-30
14496,14497,Distinguish,55552523327045,6,2008,2012-05-30
14497,14498,Distinguish,55551675303805,7,2007,2013-12-02
14498,14499,Distinguish,55553354782860,3,2007,2014-04-09
14499,14500,Distinguish,55558653156262,12,2006,2013-08-31
14500,14501,Vista,11114698096236,11,2007,2014-03-30
14501,14502,ColonialVoice,77777465335231,4,2006,2013-10-17
14502,14503,Vista,11116171029927,1,2007,2013-08-29
14503,14504,SuperiorCard,33331428907412,8,2007,2013-05-30
14504,14505,ColonialVoice,77772661777700,2,2007,2012-02-03
14505,14506,ColonialVoice,77779049952938,3,2005,2014-01-02
14506,14507,ColonialVoice,77771943742322,8,2005,2014-06-10
14507,14508,Distinguish,55553139870531,10,2007,2014-02-10
14508,14509,SuperiorCard,33331889657420,8,2005,2014-03-05
14509,14510,SuperiorCard,33335940190524,11,2008,2013-12-26
14510,14511,SuperiorCard,33335064493285,2,2008,2012-05-11
14511,14512,ColonialVoice,77776584968397,2,2008,2013-07-14
14512,14513,ColonialVoice,77773880623372,10,2005,2013-06-22
14513,14514,SuperiorCard,33333410222576,4,2007,2014-06-16
14514,14515,SuperiorCard,33331609744184,2,2006,2014-03-30
14515,14516,ColonialVoice,77771560883308,3,2008,2014-02-17
14516,14517,ColonialVoice,77773080947278,4,2007,2013-07-02
14517,14518,Distinguish,55556345283110,11,2007,2013-07-03
14518,14519,ColonialVoice,77776564919717,10,2005,2013-07-22
14519,14520,Distinguish,55555322661642,1,2008,2014-02-22
14520,14521,ColonialVoice,77776720268010,5,2006,2014-04-17
14521,14522,SuperiorCard,33337998956552,7,2007,2014-01-13
14522,14523,SuperiorCard,33332768297373,10,2007,2014-01-22
14523,14524,Vista,11112758427714,9,2006,2013-12-11
14524,14525,Distinguish,55553715683341,3,2008,2013-07-09
14525,14526,Vista,11119027009680,2,2006,2013-10-07
14526,14527,ColonialVoice,77772521063451,8,2008,2013-08-12
14527,14528,SuperiorCard,33338780916442,5,2007,2014-03-13
14528,14529,Vista,11115813749372,2,2007,2013-10-17
14529,14530,ColonialVoice,77777495520421,6,2007,2014-05-01
14530,14531,ColonialVoice,77772929647551,4,2007,2014-02-19
14531,14532,SuperiorCard,33337406784805,9,2008,2013-11-25
14532,14533,Distinguish,55555995374224,5,2008,2012-07-19
14533,14534,ColonialVoice,77772879352992,12,2005,2013-05-05
14534,14535,SuperiorCard,33334654088743,8,2005,2013-05-30
14535,14536,Vista,11118488964995,10,2006,2013-05-14
14536,14537,SuperiorCard,33336879154798,11,2005,2014-03-18
14537,14538,ColonialVoice,77776551124362,1,2005,2013-09-04
14538,14539,ColonialVoice,77778023597984,9,2005,2013-12-25
14539,14540,ColonialVoice,77775797782470,7,2008,2013-02-16
14540,14541,SuperiorCard,33335852116929,6,2006,2013-07-31
14541,14542,Distinguish,55552609245927,5,2007,2012-07-31
14542,14543,Vista,11116512316763,7,2006,2013-07-02
14543,14544,Distinguish,55557701584054,10,2008,2012-02-02
14544,14545,SuperiorCard,33333573729944,12,2008,2011-09-13
14545,14546,Distinguish,55555877064682,5,2007,2013-06-30
14546,14547,ColonialVoice,77776916762266,1,2005,2014-06-16
14547,14548,ColonialVoice,77773161506953,6,2005,2013-03-14
14548,14549,Distinguish,55555539933030,12,2005,2013-01-05
14549,14550,Distinguish,55558294984337,2,2007,2009-01-09
14550,14551,ColonialVoice,77777665814239,10,2007,2013-09-28
14551,14552,SuperiorCard,33333845041163,6,2005,2014-06-30
14552,14553,ColonialVoice,77774717973650,7,2006,2014-01-08
14553,14554,SuperiorCard,33335052054960,6,2008,2013-04-29
14554,14555,ColonialVoice,77773139407026,4,2008,2013-10-08
14555,14556,Vista,11111918381737,6,2005,2013-10-26
14556,14557,ColonialVoice,77773761892877,5,2005,2013-09-12
14557,14558,ColonialVoice,77773229509195,8,2006,2013-08-19
14558,14559,SuperiorCard,33331806535066,1,2005,2011-07-01
14559,14560,Distinguish,55551648633133,7,2006,2014-05-17
14560,14561,Vista,11115193746236,12,2005,2014-04-16
14561,14562,Vista,11115048487347,8,2006,2012-05-30
14562,14563,SuperiorCard,33335926303741,1,2006,2013-08-30
14563,14564,ColonialVoice,77771418190623,5,2005,2014-01-09
14564,14565,Vista,11114280930911,10,2006,2013-08-08
14565,14566,ColonialVoice,77775794728607,7,2005,2014-06-02
14566,14567,ColonialVoice,77778676962939,2,2006,2013-12-01
14567,14568,Vista,11118598558289,1,2006,2013-09-20
14568,14569,ColonialVoice,77778740310176,7,2008,2014-03-30
14569,14570,Distinguish,55559705393909,2,2007,2014-05-02
14570,14571,SuperiorCard,33333341009149,7,2007,2014-03-08
14571,14572,Distinguish,55552392623312,7,2007,2013-10-17
14572,14573,Distinguish,55558383769160,12,2006,2011-10-04
14573,14574,Distinguish,55552080164422,10,2005,2011-11-04
14574,14575,ColonialVoice,77777629600696,3,2008,2013-06-10
14575,14576,SuperiorCard,33336427552605,2,2008,2013-04-06
14576,14577,Vista,11116841281652,2,2007,2013-05-18
14577,14578,Vista,11114888317881,10,2007,2014-05-17
14578,14579,ColonialVoice,77779288224342,8,2005,2011-12-23
14579,14580,ColonialVoice,77777633596680,12,2008,2012-02-22
14580,14581,Vista,11118923060145,5,2006,2013-09-19
14581,14582,Distinguish,55555217685208,11,2008,2014-04-30
14582,14583,Distinguish,55557626798737,10,2008,2012-01-15
14583,14584,SuperiorCard,33334899400000,10,2005,2011-11-24
14584,14585,SuperiorCard,33331471306977,10,2007,2008-12-28
14585,14586,ColonialVoice,77776889235737,10,2005,2012-10-22
14586,14587,ColonialVoice,77772972955873,7,2005,2013-09-07
14587,14588,SuperiorCard,33336910546992,3,2006,2013-08-12
14588,14589,SuperiorCard,33334959153519,10,2006,2014-01-14
14589,14590,Distinguish,55555605596098,5,2005,2013-11-11
14590,14591,Distinguish,55556654479810,2,2007,2014-03-11
14591,14592,ColonialVoice,77775533287168,2,2008,2014-05-22
14592,14593,ColonialVoice,77774263175949,8,2006,2014-01-19
14593,14594,Distinguish,55557670768661,12,2008,2013-07-09
14594,14595,Vista,11118278273769,10,2006,2013-06-30
